ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-21,2222.348899041392,-313.39915817303347,4514.967966375335,2221.285904694349,2223.496576633998,-97.72939364831124,-97.72939364831124,-97.72939364831124,212.9242491984943,212.9242491984943,212.9242491984943,-230.3391355607791,-230.3391355607791,-230.3391355607791,-80.31450728602648,-80.31450728602648,-80.31450728602648,0.0,0.0,0.0,2124.619505393081
2018-08-22,2222.9499068912523,-1210.9289041709453,3638.5664751935037,2221.8813207164926,2224.1066277174737,-873.4648437788203,-873.4648437788203,-873.4648437788203,136.0239859702213,136.0239859702213,136.0239859702213,-973.6329985992113,-973.6329985992113,-973.6329985992113,-35.85583114983037,-35.85583114983037,-35.85583114983037,0.0,0.0,0.0,1349.485063112432
2018-08-23,2223.550914741113,-11.52501085376326,4703.560933119995,2222.468353605052,2224.71667880095,158.08729764529778,158.08729764529778,158.08729764529778,20.49077219626586,20.49077219626586,20.49077219626586,123.77949796382674,123.77949796382674,123.77949796382674,13.817027485205267,13.817027485205267,13.817027485205267,0.0,0.0,0.0,2381.638212386411
2018-08-24,2224.1519225909733,217.93117275059953,4923.429955839724,2223.0567243673586,2225.3267298844257,465.30486096153044,465.30486096153044,465.30486096153044,-31.826915900364295,-31.826915900364295,-31.826915900364295,428.5771640931348,428.5771640931348,428.5771640931348,68.55461276876012,68.55461276876012,68.55461276876012,0.0,0.0,0.0,2689.4567835525036
2018-08-25,2224.7529304408336,107.92007219995119,4830.484311078928,2223.652975127815,2225.9367809679015,221.84957205543913,221.84957205543913,221.84957205543913,21.56026476727805,21.56026476727805,21.56026476727805,72.18283697360053,72.18283697360053,72.18283697360053,128.1064703145605,128.1064703145605,128.1064703145605,0.0,0.0,0.0,2446.602502496273
2018-08-26,2225.353938290694,341.9990115115184,5026.302486574249,2224.2495286065146,2226.546832051378,413.7786892259861,413.7786892259861,413.7786892259861,112.0538070293776,112.0538070293776,112.0538070293776,109.60328283225087,109.60328283225087,109.60328283225087,192.12159936435765,192.12159936435765,192.12159936435765,0.0,0.0,0.0,2639.13262751668
2018-08-27,2225.954946140554,732.8410128290315,5346.940725651843,2224.8460820852138,2227.1568831348536,844.9483769196665,844.9483769196665,844.9483769196665,114.96809035131672,114.96809035131672,114.96809035131672,469.8293522990305,469.8293522990305,469.8293522990305,260.15093426931935,260.15093426931935,260.15093426931935,0.0,0.0,0.0,3070.903323060221
2018-08-28,2226.5559539904148,-46.32917024499359,4414.47431290263,2225.442635563914,2227.76693421833,71.65303877209388,71.65303877209388,71.65303877209388,-29.659644781123983,-29.659644781123983,-29.659644781123983,-230.33913555980683,-230.33913555980683,-230.33913555980683,331.65181911302454,331.65181911302454,331.65181911302454,0.0,0.0,0.0,2298.208992762509
2018-08-29,2227.1569618402746,-852.421854087942,3658.275503267704,2226.03969475123,2228.3769853018057,-809.3106211094921,-809.3106211094921,-809.3106211094921,-241.67201826295957,-241.67201826295957,-241.67201826295957,-973.6329985990923,-973.6329985990923,-973.6329985990923,405.9943957525598,405.9943957525598,405.9943957525598,0.0,0.0,0.0,1417.8463407307825
2018-08-30,2227.7579696901353,56.77604333104834,4887.757059155996,2226.6337136830216,2228.987036385282,256.24429044067625,256.24429044067625,256.24429044067625,-350.00499212086714,-350.00499212086714,-350.00499212086714,123.77949796466577,123.77949796466577,123.77949796466577,482.46978459687756,482.46978459687756,482.46978459687756,0.0,0.0,0.0,2484.0022601308115
2018-08-31,2228.358977539995,781.4563470083223,5319.926783785227,2227.226240178218,2229.5946616673336,754.3259423486517,754.3259423486517,754.3259423486517,-234.55112177739497,-234.55112177739497,-234.55112177739497,428.577164092681,428.577164092681,428.577164092681,560.2999000333656,560.2999000333656,560.2999000333656,0.0,0.0,0.0,2982.6849198886466
2018-09-01,2228.959985389856,636.2395507668368,5388.267515345878,2227.815562969941,2230.205003589385,771.5151078887509,771.5151078887509,771.5151078887509,60.683561537836646,60.683561537836646,60.683561537836646,72.18283697313517,72.18283697313517,72.18283697313517,638.6487093777791,638.6487093777791,638.6487093777791,0.0,0.0,0.0,3000.4750932786064
2018-09-02,2229.560993239716,887.9528129790016,5643.724285485812,2228.409976396833,2230.8171896357094,1172.9637023127086,1172.9637023127086,1172.9637023127086,346.7257032329175,346.7257032329175,346.7257032329175,109.60328283089066,109.60328283089066,109.60328283089066,716.6347162489003,716.6347162489003,716.6347162489003,0.0,0.0,0.0,3402.5246955524244
2018-09-03,2230.1620010895763,1542.8287107212848,6369.634370559794,2228.9986938661827,2231.427240719185,1694.7058283263375,1694.7058283263375,1694.7058283263375,431.53204912640365,431.53204912640365,431.53204912640365,469.829352298671,469.829352298671,469.829352298671,793.3444269012631,793.3444269012631,793.3444269012631,0.0,0.0,0.0,3924.8678294159135
2018-09-04,2230.7630089394365,771.9896014988437,5622.125832287541,2229.5904141314804,2232.0372918026615,904.726324486021,904.726324486021,904.726324486021,267.2189184179174,267.2189184179174,267.2189184179174,-230.3391355598868,-230.3391355598868,-230.3391355598868,867.8465416279904,867.8465416279904,867.8465416279904,0.0,0.0,0.0,3135.4893334254575
2018-09-05,2231.364016789297,-477.3212136212048,4732.685181710012,2230.1827647911355,2232.6473428861377,-54.287534919142665,-54.287534919142665,-54.287534919142665,-19.861139397005598,-19.861139397005598,-19.861139397005598,-973.6329985989734,-973.6329985989734,-973.6329985989734,939.2066030768361,939.2066030768361,939.2066030768361,0.0,0.0,0.0,2177.076481870154
2018-09-06,2231.965024639157,826.5536267564127,5417.911635238556,2230.7791512926865,2233.257393969613,893.645187558078,893.645187558078,893.645187558078,-236.63613964038174,-236.63613964038174,-236.63613964038174,123.77949796546183,123.77949796546183,123.77949796546183,1006.5018292329978,1006.5018292329978,1006.5018292329978,0.0,0.0,0.0,3125.610212197235
2018-09-07,2232.5660324890173,980.3271717989765,5891.155497730516,2231.372191494624,2233.8673765951266,1225.1949416522102,1225.1949416522102,1225.1949416522102,-272.2180831788216,-272.2180831788216,-272.2180831788216,428.5771640926514,428.5771640926514,428.5771640926514,1068.8358607383807,1068.8358607383807,1068.8358607383807,0.0,0.0,0.0,3457.7609741412275
2018-09-08,2233.167040338878,799.4806611851467,5733.202606246131,2231.966724758988,2234.473026269777,1033.3950386157542,1033.3950386157542,1033.3950386157542,-164.14095823124833,-164.14095823124833,-164.14095823124833,72.1828369741961,72.1828369741961,72.1828369741961,1125.3531598728061,1125.3531598728061,1125.3531598728061,0.0,0.0,0.0,3266.562078954632
2018-09-09,2233.768048188738,1076.9001167002625,5851.070381178203,2232.5508099975555,2235.0731255756914,1246.1281048659225,1246.1281048659225,1246.1281048659225,-38.72798941939033,-38.72798941939033,-38.72798941939033,109.60328283149721,109.60328283149721,109.60328283149721,1175.2528114538156,1175.2528114538156,1175.2528114538156,0.0,0.0,0.0,3479.8961530546603
2018-09-10,2234.3690560385985,1596.9099671598512,6263.9496372604135,2233.1470158842703,2235.6831447718546,1694.308991517929,1694.308991517929,1694.308991517929,6.678145647180352,6.678145647180352,6.678145647180352,469.82935229913846,469.82935229913846,469.82935229913846,1217.8014935716103,1217.8014935716103,1217.8014935716103,0.0,0.0,0.0,3928.6780475565274
2018-09-11,2234.9700638884588,934.7131521453916,5553.700090432891,2233.7426691477226,2236.2941851582013,993.645046116041,993.645046116041,993.645046116041,-28.361226122164883,-28.361226122164883,-28.361226122164883,-230.33913556117216,-230.33913556117216,-230.33913556117216,1252.3454077993779,1252.3454077993779,1252.3454077993779,0.0,0.0,0.0,3228.6151100045
2018-09-12,2235.571071738319,281.57061946040216,4951.084550622913,2234.3383993300936,2236.9040957562815,227.27144864326743,227.27144864326743,227.27144864326743,-77.41653633646803,-77.41653633646803,-77.41653633646803,-973.6329985988543,-973.6329985988543,-973.6329985988543,1278.3209835785897,1278.3209835785897,1278.3209835785897,0.0,0.0,0.0,2462.8425203815864
2018-09-13,2236.1720795881797,1109.696130896748,5981.935674880961,2234.934132342445,2237.512305087505,1331.1432473789437,1331.1432473789437,1331.1432473789437,-87.90044967839096,-87.90044967839096,-87.90044967839096,123.77949796408186,123.77949796408186,123.77949796408186,1295.2641990932527,1295.2641990932527,1295.2641990932527,0.0,0.0,0.0,3567.3153269671234
2018-09-14,2236.77308743804,1309.7611861899445,6094.757980535593,2235.530159077672,2238.1235849921586,1665.056971595337,1665.056971595337,1665.056971595337,-66.33858280708976,-66.33858280708976,-66.33858280708976,428.57716409258575,428.57716409258575,428.57716409258575,1302.818390309841,1302.818390309841,1302.818390309841,0.0,0.0,0.0,3901.830059033377
2018-09-15,2237.3740952879,1340.3595964156232,5926.100652589525,2236.1261858128987,2238.7348648968123,1322.324365588931,1322.324365588931,1322.324365588931,-50.59892155924996,-50.59892155924996,-50.59892155924996,72.1828369730744,72.1828369730744,72.1828369730744,1300.7404501751066,1300.7404501751066,1300.7404501751066,0.0,0.0,0.0,3559.698460876831
2018-09-16,2237.9751031377605,1245.2272899454395,5948.1126835145005,2236.7222125481253,2239.3461448014655,1347.0824044622632,1347.0824044622632,1347.0824044622632,-51.42622883131396,-51.42622883131396,-51.42622883131396,109.60328283210382,109.60328283210382,109.60328283210382,1288.9053504614735,1288.9053504614735,1288.9053504614735,0.0,0.0,0.0,3585.0575076000237
2018-09-17,2238.576110987621,1624.3332917876778,6198.4894292112995,2237.3182392833523,2239.957424706119,1702.9221316029273,1702.9221316029273,1702.9221316029273,-34.216169401507024,-34.216169401507024,-34.216169401507024,469.8293522980551,469.8293522980551,469.8293522980551,1267.3089487063792,1267.3089487063792,1267.3089487063792,0.0,0.0,0.0,3941.498242590548
2018-09-18,2239.177118837481,960.6242493202805,5400.848635806048,2237.910847764524,2240.5687046107723,1042.7918973932176,1042.7918973932176,1042.7918973932176,37.06196149185021,37.06196149185021,37.06196149185021,-230.33913556019976,-230.33913556019976,-230.33913556019976,1236.0690714615673,1236.0690714615673,1236.0690714615673,0.0,0.0,0.0,3281.969016230699
2018-09-19,2239.7781266873417,317.1848629466102,5110.975308104451,2238.498293864723,2241.179984515426,365.8084510345507,365.8084510345507,365.8084510345507,144.01655754607265,144.01655754607265,144.01655754607265,-973.6329985989471,-973.6329985989471,-973.6329985989471,1195.4248920874252,1195.4248920874252,1195.4248920874252,0.0,0.0,0.0,2605.5865777218924
2018-09-20,2240.379134537202,1492.0793996179143,6144.750718150858,2239.0856873060075,2241.791074208203,1483.3252652862275,1483.3252652862275,1483.3252652862275,213.81112118779296,213.81112118779296,213.81112118779296,123.77949796261582,123.77949796261582,123.77949796261582,1145.7346461358188,1145.7346461358188,1145.7346461358188,0.0,0.0,0.0,3723.7043998234294
2018-09-21,2240.980142387062,1654.099624018018,6333.648861680602,2239.6766934298153,2242.3952641884584,1701.2000302010267,1701.2000302010267,1701.2000302010267,185.1511164992112,185.1511164992112,185.1511164992112,428.577164092132,428.577164092132,428.577164092132,1087.4717496096832,1087.4717496096832,1087.4717496096832,0.0,0.0,0.0,3942.1801725880887
2018-09-22,2241.5811502369224,1212.8404052917792,5823.989259358325,2240.272753168755,2242.998464762016,1169.9096155885122,1169.9096155885122,1169.9096155885122,76.50737378155756,76.50737378155756,76.50737378155756,72.1828369732654,72.1828369732654,72.1828369732654,1021.2194048336894,1021.2194048336894,1021.2194048336894,0.0,0.0,0.0,3411.4907658254347
2018-09-23,2242.1821580867827,856.5410857409149,5671.143163684212,2240.8688453851037,2243.601665335572,1038.577087473238,1038.577087473238,1038.577087473238,-18.68999054412656,-18.68999054412656,-18.68999054412656,109.6032828327103,109.6032828327103,109.6032828327103,947.6637951846542,947.6637951846542,947.6637951846542,0.0,0.0,0.0,3280.7592455600206
2018-09-24,2242.783165936643,1090.7021660606438,5870.132360803195,2241.46044490922,2244.2135390760327,1320.8588342490623,1320.8588342490623,1320.8588342490623,-16.556501558222113,-16.556501558222113,-16.556501558222113,469.8293522988845,469.8293522988845,469.8293522988845,867.5859835083997,867.5859835083997,867.5859835083997,0.0,0.0,0.0,3563.642000185705
2018-09-25,2243.384173786503,510.46447742310585,5210.386547634108,2242.0546585654997,2244.8256576476483,621.4982130446886,621.4982130446886,621.4982130446886,69.9847088392041,69.9847088392041,69.9847088392041,-230.33913556088248,-230.33913556088248,-230.33913556088248,781.8526397663669,781.8526397663669,781.8526397663669,0.0,0.0,0.0,2864.882386831192
2018-09-26,2243.985181636364,-195.60396961062025,4562.263078012531,2242.6488450692577,2245.4378692939563,-151.1103860360993,-151.1103860360993,-151.1103860360993,131.11688106262199,131.11688106262199,131.11688106262199,-973.6329985991389,-973.6329985991389,-973.6329985991389,691.4057315004176,691.4057315004176,691.4057315004176,0.0,0.0,0.0,2092.8747956002644
2018-09-27,2244.5861894862237,537.8668626823576,5341.888807239204,2243.2430470910567,2246.0502070810317,780.4913934476579,780.4913934476579,780.4913934476579,59.4605791764393,59.4605791764393,59.4605791764393,123.77949796341187,123.77949796341187,123.77949796341187,597.2513163078066,597.2513163078066,597.2513163078066,0.0,0.0,0.0,3025.077582933882
2018-09-28,2245.1871973360844,663.74388957345,5383.487992001018,2243.837249112857,2246.662544868107,791.7644906638731,791.7644906638731,791.7644906638731,-137.26025243910945,-137.26025243910945,-137.26025243910945,428.57716409245444,428.57716409245444,428.57716409245444,500.4475790105281,500.4475790105281,500.4475790105281,0.0,0.0,0.0,3036.9516879999574
2018-09-29,2245.788205185944,20.16972061901028,4768.36490239799,2244.4310905138273,2247.2747643579837,154.96956964428512,154.96956964428512,154.96956964428512,-319.3055252523619,-319.3055252523619,-319.3055252523619,72.18283697432639,72.18283697432639,72.18283697432639,402.0922579223206,402.0922579223206,402.0922579223206,0.0,0.0,0.0,2400.757774830229
2018-09-30,2246.389213035805,-93.2318185334235,4582.195097106975,2245.0213210460406,2247.8867533103576,91.0188547253423,91.0188547253423,91.0188547253423,-321.89403302398057,-321.89403302398057,-321.89403302398057,109.60328283135006,109.60328283135006,109.60328283135006,303.3096049179727,303.3096049179727,303.3096049179727,0.0,0.0,0.0,2337.4080677611473
2018-10-01,2246.9902208856656,483.00027467816636,5035.943415495436,2245.6115515782553,2248.496947405639,575.3474660441045,575.3474660441045,575.3474660441045,-99.71890954444986,-99.71890954444986,-99.71890954444986,469.82935229857657,469.82935229857657,469.82935229857657,205.23702328997769,205.23702328997769,205.23702328997769,0.0,0.0,0.0,2822.33768692977
2018-10-02,2247.5912287355254,-156.850945474756,4745.47098625728,2246.2017821104687,2249.1090322395335,97.52048830878,97.52048830878,97.52048830878,218.84809792816972,218.84809792816972,218.84809792816972,-230.3391355621679,-230.3391355621679,-230.3391355621679,109.01152594277801,109.01152594277801,109.01152594277801,0.0,0.0,0.0,2345.1117170443054
2018-10-03,2248.192236585386,-753.752320650475,4122.092034719024,2246.7920126426825,2249.723152525583,-536.1009318317232,-536.1009318317232,-536.1009318317232,421.77591208558835,421.77591208558835,421.77591208558835,-973.6329985987092,-973.6329985987092,-973.6329985987092,15.756154681397696,15.756154681397696,15.756154681397696,0.0,0.0,0.0,1712.0913047536628
2018-10-04,2248.793244435246,328.2111543588258,5122.9481683680615,2247.381456606817,2250.3364428851173,426.32085578905185,426.32085578905185,426.32085578905185,375.9748584280474,375.9748584280474,375.9748584280474,123.77949796198891,123.77949796198891,123.77949796198891,-73.43350060098469,-73.43350060098469,-73.43350060098469,0.0,0.0,0.0,2675.1141002242975
2018-10-05,2249.3942522851066,206.40278572048283,5072.570006868462,2247.9705195465053,2250.9492103923403,397.7128024883699,397.7128024883699,397.7128024883699,126.63818428846314,126.63818428846314,126.63818428846314,428.5771640924248,428.5771640924248,428.5771640924248,-157.50254589251796,-157.50254589251796,-157.50254589251796,0.0,0.0,0.0,2647.1070547734766
2018-10-06,2249.9952601349664,-216.6911628190572,4217.026476772031,2248.5573732961143,2251.561977899562,-310.575620070383,-310.575620070383,-310.575620070383,-147.30880209030175,-147.30880209030175,-147.30880209030175,72.18283697386097,72.18283697386097,72.18283697386097,-235.44965495394234,-235.44965495394234,-235.44965495394234,0.0,0.0,0.0,1939.4196400645833
2018-10-07,2250.596267984827,-756.0488555706531,4110.116672989886,2249.146734161154,2252.1740708986567,-474.7960407242566,-474.7960407242566,-474.7960407242566,-278.05988816562484,-278.05988816562484,-278.05988816562484,109.60328283157901,109.60328283157901,109.60328283157901,-306.3394353902109,-306.3394353902109,-306.3394353902109,0.0,0.0,0.0,1775.8002272605704
2018-10-08,2251.1972758346874,-358.79659757693827,4519.718618592909,2249.737816254524,2252.782288195958,-128.4313089005763,-128.4313089005763,-128.4313089005763,-228.94650469377234,-228.94650469377234,-228.94650469377234,469.82935229826865,469.82935229826865,469.82935229826865,-369.31415650507256,-369.31415650507256,-369.31415650507256,0.0,0.0,0.0,2122.765966934111
2018-10-09,2251.7982836845476,-969.8678941548463,4091.686449676283,2250.329551672078,2253.3883379015283,-749.5180231511392,-749.5180231511392,-749.5180231511392,-95.57417972574682,-95.57417972574682,-95.57417972574682,-230.33913556224792,-230.33913556224792,-230.33913556224792,-423.6047078631446,-423.6047078631446,-423.6047078631446,0.0,0.0,0.0,1502.2802605334084
2018-10-10,2252.399291534408,-1514.2280540529214,3253.8705440858553,2250.923626368179,2253.9909664771208,-1445.7977478031626,-1445.7977478031626,-1445.7977478031626,-3.624090193092087,-3.624090193092087,-3.624090193092087,-973.632998598802,-973.632998598802,-973.632998598802,-468.54065901126853,-468.54065901126853,-468.54065901126853,0.0,0.0,0.0,806.6015437312453
2018-10-11,2253.000299384268,-577.3684686957869,4024.8815224875743,2251.5138569003925,2254.5947544215537,-384.0683800848478,-384.0683800848478,-384.0683800848478,-4.288585247944064,-4.288585247944064,-4.288585247944064,123.77949796282792,123.77949796282792,123.77949796282792,-503.5592927997316,-503.5592927997316,-503.5592927997316,0.0,0.0,0.0,1868.9319192994203
2018-10-12,2253.6013072341284,-222.4342651687368,4466.980775372967,2252.104087432607,2255.1989353680087,-155.270130073174,-155.270130073174,-155.270130073174,-55.633806622839515,-55.633806622839515,-55.633806622839515,428.57716409235906,428.57716409235906,428.57716409235906,-528.2134875426935,-528.2134875426935,-528.2134875426935,0.0,0.0,0.0,2098.331177160954
2018-10-13,2254.2023150839887,-581.5785557191587,4247.619218840229,2252.694617925751,2255.804319273194,-558.4557492895232,-558.4557492895232,-558.4557492895232,-88.46025903797525,-88.46025903797525,-88.46025903797525,72.18283697405202,72.18283697405202,72.18283697405202,-542.1783272256,-542.1783272256,-542.1783272256,0.0,0.0,0.0,1695.7465657944654
2018-10-14,2254.8033229338494,-625.4534240009126,4136.017602996033,2253.284798747255,2256.4097031783795,-514.4221369501133,-514.4221369501133,-514.4221369501133,-78.76909528337819,-78.76909528337819,-78.76909528337819,109.60328283139098,109.60328283139098,109.60328283139098,-545.2563244981262,-545.2563244981262,-545.2563244981262,0.0,0.0,0.0,1740.381185983736
2018-10-15,2255.404330783709,-192.514511249599,4620.26899216681,2253.874391570923,2257.0150870835646,-123.43640642645028,-123.43640642645028,-123.43640642645028,-55.88461006542972,-55.88461006542972,-55.88461006542972,469.82935229832253,469.82935229832253,469.82935229832253,-537.3811486593431,-537.3811486593431,-537.3811486593431,0.0,0.0,0.0,2131.967924357259
2018-10-16,2256.00533863357,-983.911529614473,3956.427393000541,2254.4646416669693,2257.6230734163614,-799.2710036483203,-799.2710036483203,-799.2710036483203,-50.31210746890064,-50.31210746890064,-50.31210746890064,-230.33913556127564,-230.33913556127564,-230.33913556127564,-518.6197606181441,-518.6197606181441,-518.6197606181441,0.0,0.0,0.0,1456.7343349852495
2018-10-17,2256.60634648343,-1703.7785398108724,3159.969494201431,2255.0567755194065,2258.2305075002796,-1510.8891766527024,-1510.8891766527024,-1510.8891766527024,-48.08330884904884,-48.08330884904884,-48.08330884904884,-973.632998599516,-973.632998599516,-973.632998599516,-489.1728692041375,-489.1728692041375,-489.1728692041375,0.0,0.0,0.0,745.7171698307277
2018-10-18,2257.2073543332904,-321.2792059141012,4399.232526392732,2255.650859836908,2258.8383502740357,-331.44532835265494,-331.44532835265494,-331.44532835265494,-5.851187851157964,-5.851187851157964,-5.851187851157964,123.779497963624,123.779497963624,123.779497963624,-449.3736384651211,-449.3736384651211,-449.3736384651211,0.0,0.0,0.0,1925.7620259806354
2018-10-19,2257.8083621831506,-21.626221685098166,4821.971493468112,2256.242242449362,2259.4496685546387,118.7942217637835,118.7942217637835,118.7942217637835,89.90165154982452,89.90165154982452,89.90165154982452,428.5771640922934,428.5771640922934,428.5771640922934,-399.6845938783344,-399.6845938783344,-399.6845938783344,0.0,0.0,0.0,2376.602583946934
2018-10-20,2258.4093700330113,-310.9385096959272,4521.300445183155,2256.8340263227064,2260.0609868352412,-79.83965605078882,-79.83965605078882,-79.83965605078882,188.6702037636412,188.6702037636412,188.6702037636412,72.18283697293035,72.18283697293035,72.18283697293035,-340.69269678736055,-340.69269678736055,-340.69269678736055,0.0,0.0,0.0,2178.5697139822223
2018-10-21,2259.0103778828716,23.98128121487462,4651.401175485485,2257.426276139554,2260.672305115844,49.4249512295809,49.4249512295809,49.4249512295809,212.9242491985318,212.9242491985318,212.9242491985318,109.6032828316199,109.6032828316199,109.6032828316199,-273.1025808005709,-273.1025808005709,-273.1025808005709,0.0,0.0,0.0,2308.4353291124526
2018-10-22,2259.611385732732,308.6081527749273,5171.821494023194,2258.0193135014188,2261.2882333292573,408.12536710818404,408.12536710818404,408.12536710818404,136.02398597010915,136.02398597010915,136.02398597010915,469.82935229879,469.82935229879,469.82935229879,-197.72797116071524,-197.72797116071524,-197.72797116071524,0.0,0.0,0.0,2667.736752840916
2018-10-23,2260.2123935825925,-494.56913614867483,4327.536235105572,2258.6173882416206,2261.9046733738,-325.32970129570765,-325.32970129570765,-325.32970129570765,20.4907721964033,20.4907721964033,20.4907721964033,-230.33913556195824,-230.33913556195824,-230.33913556195824,-115.48133793015273,-115.48133793015273,-115.48133793015273,0.0,0.0,0.0,1934.8826922868848
2018-10-24,2260.813401432453,-1084.2439955702391,3595.9377154359413,2259.2141862517574,2262.512069444238,-1032.8217802452355,-1032.8217802452355,-1032.8217802452355,-31.826915900428013,-31.826915900428013,-31.826915900428013,-973.6329985990864,-973.6329985990864,-973.6329985990864,-27.361865745721335,-27.361865745721335,-27.361865745721335,0.0,0.0,0.0,1227.9916211872173
2018-10-25,2261.414409282313,104.2014696734244,4950.579870077532,2259.812396470138,2263.127120745501,210.89790637063737,210.89790637063737,210.89790637063737,21.560264767263856,21.560264767263856,21.560264767263856,123.77949796446302,123.77949796446302,123.77949796446302,65.55814363891058,65.55814363891058,65.55814363891058,0.0,0.0,0.0,2472.3123156529505
2018-10-26,2262.0154171321733,596.1125424397262,5422.015755550394,2260.4111207938004,2263.744034653371,702.7792566526574,702.7792566526574,702.7792566526574,112.05380702986643,112.05380702986643,112.05380702986643,428.5771640926519,428.5771640926519,428.5771640926519,162.14828553013908,162.14828553013908,162.14828553013908,0.0,0.0,0.0,2964.7946737848306
2018-10-27,2262.6164249820335,469.18057597246803,5125.743805230555,2260.999907931037,2264.3601503219697,448.38722570361665,448.38722570361665,448.38722570361665,114.96809035142863,114.96809035142863,114.96809035142863,72.18283697399134,72.18283697399134,72.18283697399134,261.2362983781967,261.2362983781967,261.2362983781967,0.0,0.0,0.0,2711.0036506856504
2018-10-28,2263.217432831894,494.08971468689487,4978.4490860166625,2261.594953761672,2264.9745229013442,441.5689615333421,441.5689615333421,441.5689615333421,-29.659644781051835,-29.659644781051835,-29.659644781051835,109.60328283143195,109.60328283143195,109.60328283143195,361.62532348296185,361.62532348296185,361.62532348296185,0.0,0.0,0.0,2704.786394365236
2018-10-29,2263.818440681754,437.6222709968886,5383.747181069482,2262.1904030675046,2265.582886743938,690.2692624068651,690.2692624068651,690.2692624068651,-241.67201826285466,-241.67201826285466,-241.67201826285466,469.8293522984821,469.8293522984821,469.8293522984821,462.1119283712378,462.1119283712378,462.1119283712378,0.0,0.0,0.0,2954.087703088619
2018-10-30,2264.4194485316148,-273.4649871880976,4686.1589704909975,2262.7864221457417,2266.2054162506142,-18.83951268354402,-18.83951268354402,-18.83951268354402,-350.0049921208022,-350.0049921208022,-350.0049921208022,-230.33913556264096,-230.33913556264096,-230.33913556264096,561.5046149998991,561.5046149998991,561.5046149998991,0.0,0.0,0.0,2245.579935848071
2018-10-31,2265.0204563814746,-788.3270375595616,4008.134190484732,2263.382589206433,2266.826805110695,-549.5416115420278,-549.5416115420278,-549.5416115420278,-234.55112177741873,-234.55112177741873,-234.55112177741873,-973.6329985998003,-973.6329985998003,-973.6329985998003,658.6425088351913,658.6425088351913,658.6425088351913,0.0,0.0,0.0,1715.4788448394468
2018-11-01,2265.6214642313353,981.3627394245226,5558.249268002395,2263.978756267125,2267.4435337589466,936.876963977957,936.876963977957,936.876963977957,60.683561537351466,60.683561537351466,60.683561537351466,123.77949796299704,123.77949796299704,123.77949796299704,752.4139044776083,752.4139044776083,752.4139044776083,0.0,0.0,0.0,3202.4984282092923
2018-11-02,2266.222472081195,1419.525495824019,6131.844016737524,2264.5736368798475,2268.0482682727206,1617.0771961109526,1617.0771961109526,1617.0771961109526,346.72570323286465,346.72570323286465,346.72570323286465,428.57716409219813,428.57716409219813,428.57716409219813,841.7743287858898,841.7743287858898,841.7743287858898,0.0,0.0,0.0,3883.2996681921477
2018-11-03,2266.8234799310558,1282.4566838304927,6040.641611120112,2265.1636625425585,2268.6520715259394,1429.4786603069322,1429.4786603069322,1429.4786603069322,431.53204912651603,431.53204912651603,431.53204912651603,72.18283697373964,72.18283697373964,72.18283697373964,925.7637742066761,925.7637742066761,925.7637742066761,0.0,0.0,0.0,3696.302140237988
2018-11-04,2267.4244877809156,1430.7226354986685,6124.981157451052,2265.753688205269,2269.255108675944,1380.3449551850024,1380.3449551850024,1380.3449551850024,267.21891841757883,267.21891841757883,267.21891841757883,109.60328283124393,109.60328283124393,109.60328283124393,1003.5227539361796,1003.5227539361796,1003.5227539361796,0.0,0.0,0.0,3647.7694429659177
2018-11-05,2268.0254956307763,1576.5120273956643,6127.305963985813,2266.34371386798,2269.85768738231,1524.2750500740644,1524.2750500740644,1524.2750500740644,-19.86113939720122,-19.86113939720122,-19.86113939720122,469.8293522989497,469.8293522989497,469.8293522989497,1074.3068371723161,1074.3068371723161,1074.3068371723161,0.0,0.0,0.0,3792.3005457048407
2018-11-06,2268.6265034806365,627.2076248509851,5283.565023414857,2266.935253362356,2270.461182693553,670.5240622470325,670.5240622470325,670.5240622470325,-236.6361396402531,-236.6361396402531,-236.6361396402531,-230.33913556106583,-230.33913556106583,-230.33913556106583,1137.4993374483513,1137.4993374483513,1137.4993374483513,0.0,0.0,0.0,2939.150565727669
2018-11-07,2269.227511330497,-327.36843867929264,4597.310395992608,2267.5298179157794,2271.0653699727513,-53.22923177840326,-53.22923177840326,-53.22923177840326,-272.2180831789036,-272.2180831789036,-272.2180831789036,-973.6329985993707,-973.6329985993707,-973.6329985993707,1192.621849999871,1192.621849999871,1192.621849999871,0.0,0.0,0.0,2215.9982795520937
2018-11-08,2269.8285191803575,1272.0265053501723,5906.87077225129,2268.1243824692033,2271.6822540013886,1198.9809050366252,1198.9809050366252,1198.9809050366252,-164.14095823129958,-164.14095823129958,-164.14095823129958,123.77949796383612,123.77949796383612,123.77949796383612,1239.3423653040888,1239.3423653040888,1239.3423653040888,0.0,0.0,0.0,3468.8094242169827
